Product_Name,Original_Price,Offered_Price,Product_Url
"acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) A715-41G-R6S8 Gaming Laptop  (15.6 inch, Charcoal Black, 2.15 kg)","72,990","50,990",https://www.flipkart.com/acer-aspire-7-ryzen-5-quad-core-3550h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-a715-41g-r6s8-gaming-laptop/p/itm56e58b0c59ea3?pid=COMFUUJGMZCNJDZH&lid=LSTCOMFUUJGMZCNJDZHGUDORZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_9&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMFUUJGMZCNJDZH.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg, With MS Office)","89,490","71,990",https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm757cc3d41cfba?pid=COMFYNFGRTFFNANU&lid=LSTCOMFYNFGRTFFNANUWBQRT7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_10&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMFYNFGRTFFNANU.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Ryzen 5 Quad Core - (8 GB/1 TB HDD/Windows 10 Home) 245 G7 Thin and Light Laptop  (14 inch, Black, 1.52 kg)","40,264","39,990",https://www.flipkart.com/hp-ryzen-5-quad-core-8-gb-1-tb-hdd-windows-10-home-245-g7-thin-light-laptop/p/itm810b5a65e632f?pid=COMFWEYZGGXBGSVS&lid=LSTCOMFWEYZGGXBGSVSHAD0VN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_11&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMFWEYZGGXBGSVS.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Mi Notebook 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) JYU4299IN Thin and Light Laptop  (14 inch, Silver, 1.50 kg)","49,179","46,999",https://www.flipkart.com/mi-notebook-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-jyu4299in-thin-light-laptop/p/itm89cd4bf49a59f?pid=COMFZAM2PZNZHEYH&lid=LSTCOMFZAM2PZNZHEYHMZHLY8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_12&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMFZAM2PZNZHEYH.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-ec0104AX Gaming Laptop  (15.6 inch, Black, 1.98 kg)","69,003","59,990",https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-quad-core-3550h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ec0104ax-laptop/p/itmd913c0c99513d?pid=COMFSFNVHASSGMGQ&lid=LSTCOMFSFNVHASSGMGQKLIXSJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_13&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMFSFNVHASSGMGQ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad Flex 5 Ryzen 5 Hexa Core 4500U 4th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)","82,490","59,990",https://www.flipkart.com/lenovo-ideapad-flex-5-ryzen-hexa-core-4500u-4th-gen-8-gb-512-gb-ssd-windows-10-home-14are05-2-1-laptop/p/itmbd22ea77a5348?pid=COMFTPG2V58JJW3N&lid=LSTCOMFTPG2V58JJW3NHBXL07&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_14&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMFTPG2V58JJW3N.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 15s Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0500AU Thin and Light Laptop  (15.6 Inches, Natural Silver, 1.69 KG, With MS Office)","52,575","46,990",https://www.flipkart.com/hp-15s-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-15s-eq0500au-thin-light-laptop/p/itm332829f51ddf9?pid=COMG22MX8FYVBNYZ&lid=LSTCOMG22MX8FYVBNYZC0O4P9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_15&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMG22MX8FYVBNYZ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo IdeaPad 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 14ADA05 Laptop  (14 Inches, Platinum Grey, 1.6 KG, With MS Office)","55,990","42,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-14ada05-laptop/p/itm49cfa1c074076?pid=COMG23RKNK6SU8HT&lid=LSTCOMG23RKNK6SU8HTMCHUJD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_16&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMG23RKNK6SU8HT.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 14s Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s- DY2501TU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 kg, With MS Office)","45,892","40,490",https://www.flipkart.com/hp-14s-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-14s-dy2501tu-thin-light-laptop/p/itmdce0f13dd3a4e?pid=COMG2TFSNK3KRFPA&lid=LSTCOMG2TFSNK3KRFPADKUW6O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_17&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMG2TFSNK3KRFPA.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060/144 Hz) GP65 Leopard 10SEK-830IN Gaming Laptop  (15.6 inches, Black&Silver, 2.33 kg)","1,45,990","99,990",https://www.flipkart.com/msi-gp65-leopard-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-2060-144-hz-10sek-830in-gaming-laptop/p/itm34d2dc3928e2b?pid=COMGFYZ3AYJAZANF&lid=LSTCOMGFYZ3AYJAZANF90VZXS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_18&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMGFYZ3AYJAZANF.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 15s Athlon Dual Core - (4 GB/1 TB HDD/Windows 10 Home) 15s-GY0001AU Thin and Light Laptop  (15.6 inch, Jet Black, 1.76 kg, With MS Office)","28,420","27,499",https://www.flipkart.com/hp-15s-athlon-dual-core-4-gb-1-tb-hdd-windows-10-home-15s-gy0001au-thin-light-laptop/p/itmfde60f9520336?pid=COMGFHGFZ7HFZSBA&lid=LSTCOMGFHGFZ7HFZSBAUCAPYE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_19&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMGFHGFZ7HFZSBA.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-ec0101AX Gaming Laptop  (15.6 inch, Black, 2.04 kg)","56,144","50,990",https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-quad-core-3550h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-15-ec0101ax-laptop/p/itma1af6bf593dc8?pid=COMFSFNVDXG74QXR&lid=LSTCOMFSFNVDXG74QXRY8FRH2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_2_20&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMFSFNVDXG74QXR.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop  (15.6 inch, Platinum Grey, 1.85 kg)","63,790","43,990",https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-15iil05-laptop/p/itmbfeb76dfb98dd?pid=COMG23RKF7NBG699&lid=LSTCOMG23RKF7NBG699MDAY6Y&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_21&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMG23RKF7NBG699.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 14s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- DQ2535TU Thin and Light Laptop  (14 Inches, Natural Silver, 1.46 KG, With MS Office)","58,323","53,990",https://www.flipkart.com/hp-14s-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14s-dq2535tu-thin-light-laptop/p/itmbdd471acce208?pid=COMG22MXENCNK53Y&lid=LSTCOMG22MXENCNK53YNUBED6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_22&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMG22MXENCNK53Y.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-41G-R7YZ Gaming Laptop  (15.6 inch, Charcoal Black, 2.15 kg)","57,600","50,990",https://www.flipkart.com/acer-aspire-7-ryzen-5-quad-core-3550h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-a715-41g-r7yz-gaming-laptop/p/itmd0a81b14dbe3f?pid=COMFVW9TGFYZZGFQ&lid=LSTCOMFVW9TGFYZZGFQWAXP94&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_23&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMFVW9TGFYZZGFQ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 14s Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- DR2015TU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 Kg, With MS Office)","49,489","44,990",https://www.flipkart.com/hp-14s-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14s-dr2015tu-thin-light-laptop/p/itm3207eaabf1371?pid=COMG2HKGZ8XJG9WA&lid=LSTCOMG2HKGZ8XJG9WACGEGGV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_24&otracker=search&otracker1=search&fm=SEARCH&iid=7387046b-3b3c-4f66-acde-e79a279f5106.COMG2HKGZ8XJG9WA.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS Ryzen 3 Dual Core - (4 GB/256 GB SSD/Windows 10 Home) M515DA-BQ312TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 Kg, With MS Office)","37,990","31,990",https://www.flipkart.com/asus-ryzen-3-dual-core-4-gb-256-gb-ssd-windows-10-home-m515da-bq312ts-thin-light-laptop/p/itmb693b62762dc7?pid=COMG2DBSMFDZTE9F&lid=LSTCOMG2DBSMFDZTE9FNDKXIK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_25&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMG2DBSMFDZTE9F.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"APPLE MacBook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A  (13.3 inch, Space Grey, 1.29 kg)","92,900","92,900",https://www.flipkart.com/apple-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn63hn-a/p/itmde54f026889ce?pid=COMFXEKMGNHZYFH9&lid=LSTCOMFXEKMGNHZYFH9EOWT4E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_26&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMFXEKMGNHZYFH9.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-GQ1020T Laptop  (15.6 inch, Transparent Silver, 1.9 kg)","29,240","24,990",https://www.flipkart.com/asus-pentium-quad-core-4-gb-1-tb-hdd-windows-10-home-x543ma-gq1020t-laptop/p/itmc21cd172b84ea?pid=COMFSKF9DHVPZCYZ&lid=LSTCOMFSKF9DHVPZCYZTR5RZ0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_27&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMFSKF9DHVPZCYZ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Vostro 3405 Athlon Dual Core 3050 - (4 GB/256 GB SSD/Windows 10 Home) Vostro 3405 Thin and Light Laptop  (14 inch, Black, 1.59 kg, With MS Office)","29,258","24,917",https://www.flipkart.com/dell-vostro-3405-athlon-dual-core-3050-4-gb-256-gb-ssd-windows-10-home-thin-light-laptop/p/itmd4a82e3c99295?pid=COMFY8QXEWJTQHMY&lid=LSTCOMFY8QXEWJTQHMYDN52SF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_28&otracker=search&otracker1=search&fm=SEARCH&iid=en_J%2FNXei%2BdPxx47fUT8nZRcKt5zStWm6TiCw4Bil%2By%2F9ksw79Y1tErPPQ4BdArMqfmOLxhZhBXA19yMqclmmy0SQ%3D%3D&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop  (15.6 inch, Platinum Grey, 1.85 kg, With MS Office)","66,190","44,990",https://www.flipkart.com/lenovo-ideapad-s145-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-s145-15iil-laptop/p/itm2184405901a43?pid=COMFVECHWEENJZCM&lid=LSTCOMFVECHWEENJZCMIIMR6S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_29&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMFVECHWEENJZCM.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) INSPIRON 3501 Notebook  (15.6 inches, Softmint, 1.83 kg, With MS Office)","60,349","56,033",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-3501-notebook/p/itma4275c1018180?pid=COMG2GXQA9GG4CRA&lid=LSTCOMG2GXQA9GG4CRACBKRU1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_30&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMG2GXQA9GG4CRA.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Legion Y540 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) Y540-15IRH-PG0 Thin and Light Laptop  (15.6 inch, Raven Black)","84,990","57,990",https://www.flipkart.com/lenovo-legion-y540-core-i5-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-y540-15irh-pg0-thin-light-laptop/p/itmafe25d4762efa?pid=COMGYZQTGJEZEXNQ&lid=LSTCOMGYZQTGJEZEXNQZ2LZZN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_31&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMGYZQTGJEZEXNQ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-ec0101AX Gaming Laptop  (15.6 inch, Black, 2.04 kg)","56,144","50,990",https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-quad-core-3550h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-15-ec0101ax-laptop/p/itma1af6bf593dc8?pid=COMFSFNVDXG74QXR&lid=LSTCOMFSFNVDXG74QXRY8FRH2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_32&otracker=search&otracker1=search&fm=SEARCH&iid=en_J%2FNXei%2BdPxx47fUT8nZRcKt5zStWm6TiCw4Bil%2By%2F9lewOHjMkHGercodzXQG915TrpswiovboZV1OrmPoVMmw%3D%3D&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) M515DA-EJ002TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","32,990","27,990",https://www.flipkart.com/asus-athlon-dual-core-3050u-4-gb-1-tb-hdd-windows-10-home-m515da-ej002ts-thin-light-laptop/p/itm4bbe3ec46fb8b?pid=COMGYFH7HMPR9KD7&lid=LSTCOMGYFH7HMPR9KD7Y4VBYQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_33&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMGYFH7HMPR9KD7.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS Celeron Dual Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-GQ1015T Laptop  (15.6 inch, Transparent Silver, 1.9 kg)","24,389","22,990",https://www.flipkart.com/asus-celeron-dual-core-4-gb-1-tb-hdd-windows-10-home-x543ma-gq1015t-laptop/p/itmf8811674edbeb?pid=COMFSKF9UQH8RKYF&lid=LSTCOMFSKF9UQH8RKYFK8UKIL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_34&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMFSKF9UQH8RKYF.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Laptop  (15.6 inches, Natural Silver, 1.75 Kg, With MS Office)","49,144","45,290",https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fr2006tu-thin-light-laptop/p/itmead806218ae48?pid=COMGY8RDVK5TZGFC&lid=LSTCOMGY8RDVK5TZGFCPWFV68&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_35&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMGY8RDVK5TZGFC.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-AGA Thin and Light Laptop  (14 inch, Anchor Grey, 1.25 kg, With MS Office)","55,490","38,990",https://www.flipkart.com/avita-liber-v14-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-ns14a8inv562-aga-thin-light-laptop/p/itm06ffd42d889b6?pid=COMFVFDQNGKYHGFZ&lid=LSTCOMFVFDQNGKYHGFZLUJJUL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_36&otracker=search&otracker1=search&fm=SEARCH&iid=en_J%2FNXei%2BdPxx47fUT8nZRcKt5zStWm6TiCw4Bil%2By%2F9nrDLjgEnWPe509eAIgQpleJeagW8ypgXfGBOQp050BbQ%3D%3D&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) AN515-44-R9QA Gaming Laptop  (15.6 inch, Obsidian Black, 2.3 kg)","78,999","64,990",https://www.flipkart.com/acer-nitro-5-ryzen-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-an515-44-r9qa-gaming-laptop/p/itm4302e2e2671a5?pid=COMFUR8X6RGZGYCJ&lid=LSTCOMFUR8X6RGZGYCJLMUQYG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_37&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMFUR8X6RGZGYCJ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LH-HN258T Gaming Laptop  (15.6 Inches, Black Plastic, 2.3 KG)","76,990","60,990",https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn258t-laptop/p/itm834e03127f443?pid=COMGFVWMDZPGK4WR&lid=LSTCOMGFVWMDZPGK4WRWRM8ES&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_38&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMGFVWMDZPGK4WR.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Latitude 3400 Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Pro) Latitude 3400 Laptop  (14 inch, Black, 1.8 kg)","57,860","37,490",https://www.flipkart.com/dell-latitude-3400-core-i3-8th-gen-4-gb-1-tb-hdd-windows-10-pro-laptop/p/itmc491ece6ae341?pid=COMFVX7YR9SRHTJF&lid=LSTCOMFVX7YR9SRHTJFBDEH02&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_39&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMFVX7YR9SRHTJF.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Inspiron 3505 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Laptop  (15.6 inch, Soft Mint, 1.83 kg, With MS Office)","64,104","57,890",https://www.flipkart.com/dell-inspiron-3505-ryzen-7-quad-core-3700u-8-gb-512-gb-ssd-windows-10-home-laptop/p/itmffba6016ae61d?pid=COMFY8QXBGN8CZRB&lid=LSTCOMFY8QXBGN8CZRB8WFZFO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_40&otracker=search&otracker1=search&fm=SEARCH&iid=en_J%2FNXei%2BdPxx47fUT8nZRcKt5zStWm6TiCw4Bil%2By%2F9kh9rRVIv4VhlzxtCqEQyap16P7DntYz3WhOdfkQ%2BfPFA%3D%3D&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS VivoBook 14 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK586T Thin and Light Laptop  (14 inch, Bespoke Black, 1.4 kg)","55,591","54,990",https://www.flipkart.com/asus-vivobook-14-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-m413ia-ek586t-thin-light-laptop/p/itm6582d872da619?pid=COMFSKF97GXJKYCP&lid=LSTCOMFSKF97GXJKYCPIF0NRS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_41&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMFSKF97GXJKYCP.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
